dateCrawled;name;seller;offerType;price;abtest;vehicleType;yearOfRegistration;gearbox;powerPS;model;kilometer;monthOfRegistration;fuelType;brand;notRepairedDamage;dateCreated;nrOfPictures;postalCode;lastSeen
12/03/2016 13:39;Volkswagen_Touareg_3.0_V6_TDI_SCR_Blue_Motion_DPF_Autom...;privat;Angebot;35980;control;suv;2015;automatik;204;touareg;30000;11;diesel;volkswagen;nein;12/03/2016 00:00;0;42659;13/03/2016 04:46
03/04/2016 13:39;Finanzierungsuebernahe;privat;Angebot;217;control;suv;2015;manuell;130;qashqai;10000;10;diesel;nissan;nein;03/04/2016 00:00;0;8538;05/04/2016 12:18
27/03/2016 17:47;Audi_Q3_2.0_TDI;privat;Angebot;25590;test;suv;2014;manuell;140;q3;30000;6;diesel;audi;nein;27/03/2016 00:00;0;85276;27/03/2016 17:47
09/03/2016 08:57;Mercedes_Benz_GL_63_AMG_4Matic_AMG_Speedshift_Plus_7G_TRONIC;privat;Angebot;99000;test;suv;2014;automatik;557;gl;40000;1;benzin;mercedes_benz;nein;09/03/2016 00:00;0;28355;26/03/2016 04:18
01/04/2016 10:56;Volkswagen__Tiguan_1.4_TSI_Cup_Sport_&_Style_aus_2015;privat;Angebot;24950;control;suv;2015;manuell;122;tiguan;20000;1;benzin;volkswagen;nein;01/04/2016 00:00;0;45711;07/04/2016 07:46
12/03/2016 16:31;Opel_Mokka_1.4_Turbo_ecoFLEX_Start/Stop_Edition;privat;Angebot;17888;control;suv;2015;manuell;140;andere;5000;5;benzin;opel;nein;12/03/2016 00:00;0;65428;28/03/2016 14:16
20/03/2016 16:54;Kia_Sportage_1.6_GDI_2WD_Fifa_World_Cup_Edition;privat;Angebot;16999;test;suv;2014;manuell;135;sportage;40000;5;benzin;kia;nein;20/03/2016 00:00;0;47495;20/03/2016 17:43
21/03/2016 17:57;Mercedes_Benz_GLA_220_CDI_4Matic_7G_DCT_Urban;privat;Angebot;35500;control;suv;2016;automatik;170;andere;5000;3;diesel;mercedes_benz;nein;21/03/2016 00:00;0;34119;04/04/2016 17:47
10/03/2016 17:56;Land_Rover_Defender_110_DPF_Station_Wagon_SE;privat;Angebot;39900;control;suv;2014;manuell;122;defender;20000;11;diesel;land_rover;nein;10/03/2016 00:00;0;14109;14/03/2016 16:49
19/03/2016 17:56;Volkswagen_Touareg_3.0_V6_TDI_SCR_Blue_Motion_DPF_R_Line;privat;Angebot;56499;control;suv;2015;automatik;262;touareg;20000;5;diesel;volkswagen;nein;19/03/2016 00:00;0;66862;07/04/2016 04:45
03/04/2016 00:36;Suzuki__SX4__Style__1.6_VVT__1.Hand__NAVI___Sitzhzg.___Klima;privat;Angebot;11990;control;suv;2014;manuell;120;andere;30000;1;benzin;suzuki;;03/04/2016 00:00;0;31785;07/04/2016 09:44
11/03/2016 17:39;Neuwertiger_Jeep_Grand_Cherokee;privat;Angebot;45000;control;suv;2015;automatik;250;cherokee;30000;4;diesel;jeep;nein;11/03/2016 00:00;0;51674;05/04/2016 17:21
17/03/2016 11:06;Ford_Ford_Kuga_titanium;privat;Angebot;23000;control;suv;2014;manuell;150;kuga;20000;6;benzin;ford;nein;17/03/2016 00:00;0;61350;05/04/2016 22:45
14/03/2016 23:51;land_rover_range_rover_evoque;privat;Angebot;32500;control;suv;2014;automatik;190;range_rover_evoque;50000;12;diesel;land_rover;nein;14/03/2016 00:00;0;40789;05/04/2016 11:49
07/03/2016 14:59;Volkswagen_Tiguan_2.0_TDI_DPF_BlueMotion_Technology_Cup...;privat;Angebot;26900;control;suv;2014;manuell;140;tiguan;20000;8;diesel;volkswagen;nein;07/03/2016 00:00;0;38464;05/04/2016 11:46
23/03/2016 12:58;Ford_Kuga_1.6_EcoBoost_2x4_Individual;privat;Angebot;25300;control;suv;2014;manuell;150;kuga;30000;4;benzin;ford;nein;23/03/2016 00:00;0;90559;05/04/2016 12:45
22/03/2016 04:03;Audi__Q3_S_line;privat;Angebot;34500;control;suv;2014;manuell;177;q3;30000;10;diesel;audi;nein;22/03/2016 00:00;0;93359;05/04/2016 18:44
19/03/2016 19:53;Honda_CR_V_1.6i_DTEC_2WD_Lifestyle__1._Hand__AHK;privat;Angebot;22390;control;suv;2014;manuell;120;cr_reihe;20000;5;diesel;honda;nein;19/03/2016 00:00;0;71566;05/04/2016 06:16
06/03/2016 00:57;Tiguan_1_4_TSI_BM_Technologie_Trend_&_Style_240___monatlich!;privat;Angebot;17299;control;suv;2014;manuell;0;tiguan;30000;6;benzin;volkswagen;nein;05/03/2016 00:00;0;70178;31/03/2016 06:45
06/03/2016 22:37;Volkswagen_Tiguan_2.0_TDI_DPF_BlueMotion_Technology_Exc...;privat;Angebot;17000;control;suv;2014;manuell;110;tiguan;50000;4;diesel;volkswagen;nein;06/03/2016 00:00;0;46147;07/03/2016 18:46
03/04/2016 10:58;Volkswagen_Tiguan_2.0_TDI_4Motion_DSG_AHK_Cup_Sport_&_Style;privat;Angebot;28500;control;suv;2014;automatik;140;tiguan;30000;7;diesel;volkswagen;nein;03/04/2016 00:00;0;38444;07/04/2016 11:46
28/03/2016 20:58;Skoda_Yeti_2.0_TDI_4x4_Elegance;privat;Angebot;27900;control;suv;2015;manuell;170;yeti;30000;2;diesel;skoda;nein;28/03/2016 00:00;0;59368;07/04/2016 04:15
08/03/2016 11:39;Porsche_Cayenne__4_2_ltr;privat;Angebot;88000;control;suv;2014;automatik;380;cayenne;40000;10;diesel;porsche;nein;08/03/2016 00:00;0;22395;07/04/2016 07:44
05/03/2016 16:25;Suzuki_SX4_Jahreswagen_NEU_13.000KM_Allrad_4x4_1.Hand;privat;Angebot;14250;control;suv;2015;manuell;120;andere;20000;1;benzin;suzuki;nein;05/03/2016 00:00;0;65527;13/03/2016 03:16
07/03/2016 11:50;Range_Rover_Sport_SDV6_!!!!!!!;privat;Angebot;43500;test;suv;2014;automatik;256;range_rover_sport;40000;8;diesel;land_rover;nein;07/03/2016 00:00;0;16356;07/03/2016 15:44
02/04/2016 19:38;Volkswagen_Tiguan_1.4_TSI_BlueMotion_Technology_Sport_&...;privat;Angebot;22700;control;suv;2014;manuell;122;tiguan;20000;5;benzin;volkswagen;nein;02/04/2016 00:00;0;29223;06/04/2016 19:44
27/03/2016 17:57;Volkswagen_Touareg_3.0_V6_TDI_SCR_Blue_Motion_DPF_Autom...;privat;Angebot;59400;test;suv;2015;automatik;262;touareg;20000;4;diesel;volkswagen;nein;27/03/2016 00:00;0;34225;05/04/2016 15:15
28/03/2016 13:38;Hyundai_ix35_1.6_2WD_Trend;privat;Angebot;18900;test;suv;2014;manuell;135;i_reihe;30000;1;benzin;hyundai;nein;28/03/2016 00:00;0;88147;06/04/2016 16:46
08/03/2016 18:44;BMW_X3_xDrive20d_Aut._xLine_AHK_PDC_RFK_Navi_Prof;privat;Angebot;45999;test;suv;2015;automatik;190;x_reihe;20000;3;diesel;bmw;nein;08/03/2016 00:00;0;91355;07/04/2016 12:15
16/03/2016 16:53;Toyota_RAV_4_2.0_4x4_Start_Edition;privat;Angebot;22600;control;suv;2014;manuell;151;rav;30000;2;benzin;toyota;nein;16/03/2016 00:00;0;90425;30/03/2016 07:46
15/03/2016 03:36;Audi__Q5_S_line;privat;Angebot;52500;control;suv;2014;automatik;258;q5;30000;9;diesel;audi;nein;15/03/2016 00:00;0;85111;05/04/2016 15:17
10/03/2016 11:06;Mercedes_Benz_ML_350_BlueTEC_4MATIC_7G_TRONIC;privat;Angebot;43000;control;suv;2014;automatik;258;m_klasse;30000;3;diesel;mercedes_benz;nein;10/03/2016 00:00;0;56581;27/03/2016 07:18
15/03/2016 22:53;Skoda_Yeti_1.2_TSI_Active;privat;Angebot;13900;control;suv;2014;manuell;105;yeti;20000;6;benzin;skoda;nein;15/03/2016 00:00;0;51377;31/03/2016 03:16
17/03/2016 22:57;Kia_Sportage_2.0_CRDi_184_AWD_Aut._Platinum_Edition;privat;Angebot;23490;test;suv;2014;automatik;184;sportage;20000;8;diesel;kia;nein;17/03/2016 00:00;0;42929;20/03/2016 03:48
28/03/2016 12:55;geplegter_Mercedes_Benz_GLA_200_CDI_7G_DCT_Sport_Utility_Vehicle;privat;Angebot;31750;test;suv;2014;automatik;136;andere;20000;7;diesel;mercedes_benz;nein;28/03/2016 00:00;0;74360;06/04/2016 16:15
24/03/2016 00:51;Audi_Q3_2.0_TDI_sport_S_Line_Sportpaket_inkl._LED;privat;Angebot;30500;test;suv;2015;manuell;150;q3;20000;8;diesel;audi;nein;23/03/2016 00:00;0;52349;24/03/2016 06:48
25/03/2016 22:47;Audi_Q3_2.0_TDI_S_line_Sportpaket;privat;Angebot;26550;control;suv;2015;manuell;150;q3;20000;10;diesel;audi;nein;25/03/2016 00:00;0;47929;27/03/2016 11:18
22/03/2016 16:47;"Tiguan_R_Line_GARANTIE_TDI_NAVI_AHK_Tempomat_Xenon_vw_8fach_18""";privat;Angebot;23499;test;suv;2014;manuell;110;tiguan;30000;8;diesel;volkswagen;nein;22/03/2016 00:00;0;31675;04/04/2016 06:19
09/03/2016 09:53;Opel_Mokka_1.4_Turbo_Automatik_Innovation;privat;Angebot;21500;test;suv;2015;automatik;140;andere;20000;2;benzin;opel;nein;09/03/2016 00:00;0;40468;11/03/2016 03:15
05/03/2016 18:52;Honda_HR_V_1.6_i_DTEC_Executive;privat;Angebot;24990;test;suv;2015;manuell;120;andere;10000;11;diesel;honda;nein;05/03/2016 00:00;0;58089;05/04/2016 02:16
10/03/2016 15:59;Hyundai_Tucson_2.0_CRDi_4WD_Automatik_Premium;privat;Angebot;30100;test;suv;2015;automatik;185;tucson;10000;10;diesel;hyundai;nein;10/03/2016 00:00;0;56588;15/03/2016 16:44
24/03/2016 13:49;Skoda_Yeti_2.0_TDI_4x4_neues_Modell;privat;Angebot;18000;control;suv;2014;manuell;140;yeti;30000;4;diesel;skoda;nein;24/03/2016 00:00;0;35043;30/03/2016 14:47
11/03/2016 11:38;Jeep_Compass_2.2I_CRD_4x4_Limited;privat;Angebot;21500;control;suv;2014;manuell;163;andere;30000;2;diesel;jeep;nein;11/03/2016 00:00;0;79110;01/04/2016 04:44
16/03/2016 21:36;Opel_Mokka_Edition_1:7_CDTI_eco_Flex_2x4__Ohne_Hagelschaden_!!!!;privat;Angebot;15500;control;suv;2014;manuell;130;andere;30000;1;diesel;opel;nein;16/03/2016 00:00;0;46487;21/03/2016 01:17
23/03/2016 12:48;Volkswagen_Amarok_2.0_4MOTION_BiTDI_DSG_AHK3500kg_Atacama;privat;Angebot;42950;control;suv;2015;automatik;179;amarok;10000;3;diesel;volkswagen;nein;23/03/2016 00:00;0;32423;05/04/2016 12:21
09/03/2016 17:49;Kia_Sorento_2.2_CRDi_AWD_Aut._Platinum_Edition;privat;Angebot;43900;test;suv;2015;automatik;200;sorento;10000;11;diesel;kia;nein;09/03/2016 00:00;0;29308;07/04/2016 10:44
14/03/2016 19:58;Hyundai_IX35_2_0_GDI_2WD_BUSINESS_PANORAMA_AUTOMATIK;privat;Angebot;17500;control;suv;2014;automatik;163;i_reihe;30000;7;benzin;hyundai;;14/03/2016 00:00;0;22115;20/03/2016 10:17
20/03/2016 09:48;Kia_Sportage_1.6_GDI_2WD_Fifa_World_Cup_Edition;privat;Angebot;16999;control;suv;2015;manuell;135;sportage;40000;5;benzin;kia;nein;20/03/2016 00:00;0;47495;20/03/2016 09:48
02/04/2016 08:54;Mazda_CX5_Skyactiv_G_165_FWD_Al_Sendo_Tec_P_Rubinrotmetallic;privat;Angebot;23500;control;suv;2014;manuell;165;cx_reihe;40000;4;benzin;mazda;nein;02/04/2016 00:00;0;90556;06/04/2016 07:17
04/04/2016 22:44;Ford_Kuga_2.0_TDCi_4x4_Individual;privat;Angebot;26150;test;suv;2015;manuell;150;kuga;20000;2;diesel;ford;nein;04/04/2016 00:00;0;50829;07/04/2016 01:16
26/03/2016 00:57;Kia_Sorento_2.2_CRDi_AWD_Spirit_Vollausstattung;privat;Angebot;27999;test;suv;2014;manuell;197;sorento;30000;3;diesel;kia;nein;25/03/2016 00:00;0;49356;27/03/2016 20:15
16/03/2016 20:44;Land_Rover_Discovery_SD_V6_HSE;privat;Angebot;65000;control;suv;2015;automatik;256;discovery;20000;6;diesel;land_rover;nein;16/03/2016 00:00;0;10553;16/03/2016 20:44
02/04/2016 18:56;Kia_Sorento_2.2_CRDi_AWD_Aut._Platinum_Edition;privat;Angebot;28350;control;suv;2014;automatik;197;sorento;50000;5;diesel;kia;nein;02/04/2016 00:00;0;55283;04/04/2016 17:16
01/04/2016 09:50;Audi_Q5_2.0_TFSI_quattro_tiptronic_S_Line_mit_Standheizung_u.AHK;privat;Angebot;49900;test;suv;2015;automatik;224;q5;20000;1;benzin;audi;;01/04/2016 00:00;0;85051;07/04/2016 06:46
19/03/2016 08:47;BMW_X1;privat;Angebot;29799;test;suv;2014;automatik;184;x_reihe;40000;9;diesel;bmw;nein;19/03/2016 00:00;0;85774;06/04/2016 07:17
19/03/2016 21:25;Mercedes_Benz_G_350___NP:_110.000__neuwertig__Distronic...;privat;Angebot;82800;control;suv;2015;automatik;211;g_klasse;20000;1;diesel;mercedes_benz;nein;19/03/2016 00:00;0;61348;25/03/2016 09:18
02/04/2016 17:31;Mazda_CX_3_SKYACTIV_D_105_FWD_Sports_Line___LED+DAB;privat;Angebot;22900;control;suv;2016;manuell;105;cx_reihe;20000;1;diesel;mazda;nein;02/04/2016 00:00;0;61118;06/04/2016 01:45
25/03/2016 01:36;Hyundai_Tucson_Style/Leder/LED_/WR/AHK/132_PS+gratis_ALU;privat;Angebot;23500;test;suv;2015;manuell;132;tucson;10000;11;benzin;hyundai;nein;25/03/2016 00:00;0;94436;06/04/2016 06:45
01/04/2016 15:58;Ford_Kuga_1.5_Eco_Individual_Navi__Key_Free_Kamera;privat;Angebot;25999;test;suv;2015;manuell;150;kuga;5000;11;benzin;ford;nein;01/04/2016 00:00;0;93333;05/04/2016 11:44
15/03/2016 16:55;Nissan_Navara_2.5_dCi_SE_DC_HDS__5_Jahre_Garantie;privat;Angebot;25890;control;suv;2016;manuell;190;navara;5000;2;diesel;nissan;nein;15/03/2016 00:00;0;73565;16/03/2016 14:17
05/03/2016 14:15;Porsche_Macan_S_Diesel_PDK_VOLLSAUST.__AHK__WINTERRÄDER;privat;Angebot;75300;test;suv;2014;automatik;258;andere;80000;5;diesel;porsche;nein;03/03/2016 00:00;0;65779;07/04/2016 04:46
27/03/2016 11:52;Peugeot_4008_HDI_FAP_150_Stop_&_Start_Allure;privat;Angebot;26950;test;suv;2015;manuell;150;4_reihe;5000;8;diesel;peugeot;nein;27/03/2016 00:00;0;87600;07/04/2016 07:16
18/03/2016 01:50;Liebevoll_gepflegter_Ford_Kuga_Individual_mit_Vollausstattung;privat;Angebot;35000;control;suv;2014;automatik;163;kuga;40000;3;diesel;ford;;17/03/2016 00:00;0;50769;21/03/2016 06:47
12/03/2016 11:51;Toyota_RAV_4_2.2_D_4D_4x4_Automatik_Executive;privat;Angebot;26800;test;suv;2014;automatik;150;rav;50000;2;diesel;toyota;nein;12/03/2016 00:00;0;88630;14/03/2016 19:46
08/03/2016 17:51;Opel_Mokka_1.4_Turbo_Automatik_Innovation;privat;Angebot;22950;control;suv;2014;automatik;140;andere;20000;5;benzin;opel;nein;08/03/2016 00:00;0;17111;07/04/2016 08:45
14/03/2016 05:48;"Jagdfahrzeug__Jimny_""Pirsch""__Umbau_fuer_Jaeger___nur_800_km!";privat;Angebot;16900;test;suv;2015;manuell;84;jimny;5000;10;benzin;suzuki;nein;13/03/2016 00:00;0;25767;23/03/2016 12:16
21/03/2016 10:53;Volkswagen_Touareg_3.0_V6_TDI_SCR_____R_line_21_Zoll;privat;Angebot;52900;test;suv;2015;automatik;262;touareg;20000;1;diesel;volkswagen;nein;21/03/2016 00:00;0;81477;06/04/2016 04:16
01/04/2016 05:03;Audi__Q3;privat;Angebot;33900;control;suv;2014;automatik;140;q3;20000;11;diesel;audi;nein;01/04/2016 00:00;0;85128;07/04/2016 06:15
28/03/2016 08:54;BMW_X4;privat;Angebot;59900;test;suv;2015;automatik;256;x_reihe;20000;5;diesel;bmw;nein;28/03/2016 00:00;0;81737;06/04/2016 11:47
21/03/2016 16:37;Jeep_Grand_Cherokee_3.6_V6_FlexFuel;privat;Angebot;38900;control;suv;2015;automatik;300;grand;50000;5;benzin;jeep;nein;21/03/2016 00:00;0;52511;06/04/2016 15:44
07/03/2016 11:56;Hyundai_IX35_4x4_Autom._184PS_T.gg.pickup_Ranger_DMax_Navara_neuw;privat;Angebot;21900;test;suv;2014;automatik;184;andere;10000;5;diesel;hyundai;nein;07/03/2016 00:00;0;81929;05/04/2016 13:46
28/03/2016 18:49;Andere_Andere_GAZ_Sobol;privat;Angebot;19800;control;suv;2015;manuell;120;;5000;12;diesel;sonstige_autos;nein;28/03/2016 00:00;0;57078;07/04/2016 01:15
26/03/2016 22:51;Jeep_Grand_Cherokee_3.0I_Multijet_Overland;privat;Angebot;47800;test;suv;2014;automatik;250;grand;40000;6;diesel;jeep;nein;26/03/2016 00:00;0;53894;06/04/2016 18:48
19/03/2016 15:06;Opel_Mokka_1.6_CDTI_ecoFLEX_Start/Stop_Color_Inno...;privat;Angebot;21400;test;suv;2015;manuell;136;andere;10000;7;diesel;opel;nein;19/03/2016 00:00;0;65428;07/04/2016 07:16
08/03/2016 19:36;Land_Rover_RR_Evoque_Dynamic_9_Gang_Kamera_Leder_Memory_AHK;privat;Angebot;42500;test;suv;2014;automatik;150;range_rover_evoque;30000;3;diesel;land_rover;nein;08/03/2016 00:00;0;63916;29/03/2016 06:45
02/04/2016 09:38;Opel_Mokka_1.7_CDTI_ecoFLEX_Start/Stop_4x4_Innovation;privat;Angebot;19750;control;suv;2014;manuell;131;andere;30000;11;diesel;opel;nein;02/04/2016 00:00;0;67580;06/04/2016 07:15
26/03/2016 09:57;Mercedes_Benz_GLK_220_4M_AMG_Interieur_Chrom_Paket_Pano._Dach;privat;Angebot;39400;control;suv;2015;automatik;170;glk;40000;3;diesel;mercedes_benz;nein;26/03/2016 00:00;0;56357;02/04/2016 00:45
30/03/2016 15:50;Jeep_Wrangler;privat;Angebot;49900;test;suv;2014;automatik;200;wrangler;70000;4;diesel;jeep;nein;30/03/2016 00:00;0;85452;07/04/2016 06:44
14/03/2016 17:49;Hyundai_ix35_Fifa_worldcup_silver_edition_8_fach_bereift;privat;Angebot;14300;test;suv;2014;manuell;135;i_reihe;50000;2;benzin;hyundai;nein;14/03/2016 00:00;0;89312;06/04/2016 01:15
09/03/2016 17:44;Jeep_Compass_2.2I_CRD_4x4_Limited;privat;Angebot;18950;test;suv;2014;manuell;163;andere;80000;2;diesel;jeep;nein;09/03/2016 00:00;0;80331;07/04/2016 08:44
31/03/2016 12:46;Kia_Sportage_2.0_GDI_AWD_Aut._Spirit;privat;Angebot;20500;test;suv;2014;automatik;166;sportage;30000;9;benzin;kia;nein;31/03/2016 00:00;0;91334;06/04/2016 05:16
16/03/2016 13:38;Jeep_Wrangler__kein_BMW_VW__Audi_Mercedes_Porsche_Ford_Opel__SUV;privat;Angebot;45500;control;suv;2015;automatik;200;wrangler;5000;8;diesel;jeep;nein;16/03/2016 00:00;0;13409;17/03/2016 11:16
10/03/2016 15:58;BMW_X3_xDrive20d_Aut.Wunschfahrzeug_von_Werksangehoerigem;privat;Angebot;36800;test;suv;2016;automatik;190;x_reihe;10000;3;diesel;bmw;nein;10/03/2016 00:00;0;94351;07/04/2016 13:50
11/03/2016 23:56;Volkswagen_Touareg_3.0_V6_TDI_Blue_Motion_DPF_Automatik...;privat;Angebot;41900;test;suv;2014;automatik;245;touareg;40000;8;diesel;volkswagen;nein;11/03/2016 00:00;0;42111;05/04/2016 17:45
20/03/2016 18:38;Renault_Captur_0_9_TCe;privat;Angebot;14990;test;suv;2015;manuell;66;andere;5000;10;benzin;renault;nein;20/03/2016 00:00;0;7806;01/04/2016 04:44
20/03/2016 19:44;Volkswagen_Tiguan_2.0_TDI_DPF_BlueMotion_Technology_Spo...;privat;Angebot;23900;test;suv;2015;manuell;140;tiguan;20000;3;diesel;volkswagen;nein;20/03/2016 00:00;0;26506;03/04/2016 02:21
28/03/2016 20:25;Opel_Mokka_1_6_ecoFLEX_Start/Stop_Selection;privat;Angebot;18699;control;suv;2015;manuell;116;andere;10000;3;benzin;opel;nein;28/03/2016 00:00;0;56355;07/04/2016 06:15
22/03/2016 17:56;Volkswagen_Tiguan_2.0_TDI_DPF_BlueMotion_Technology_Cit...;privat;Angebot;29888;control;suv;2014;manuell;110;tiguan;10000;9;diesel;volkswagen;nein;22/03/2016 00:00;0;29386;06/04/2016 10:16
10/03/2016 18:56;Skoda_Yeti_1.4_TSI_Elegance_Green_tec;privat;Angebot;17499;test;suv;2014;manuell;122;yeti;20000;6;benzin;skoda;nein;10/03/2016 00:00;0;31688;17/03/2016 06:45
27/03/2016 18:51;Hyundai_ix35_1.6_2WD_Fifa_World_Cup_Edition_+_Silver_Pac;privat;Angebot;15999;control;suv;2015;manuell;135;i_reihe;20000;5;benzin;hyundai;nein;27/03/2016 00:00;0;26188;27/03/2016 18:51
04/04/2016 12:45;Porsche_Cayenne_Diesel_Tiptronic_S__Luftfed._Memory;privat;Angebot;70000;control;suv;2015;automatik;262;cayenne;20000;1;diesel;porsche;nein;04/04/2016 00:00;0;4860;06/04/2016 13:45
02/04/2016 10:54;Ford_Kuga_2.0_TDCi_4x4_Aut._Titanium;privat;Angebot;23000;test;suv;2014;automatik;163;kuga;50000;9;diesel;ford;nein;02/04/2016 00:00;0;53539;06/04/2016 09:16
19/03/2016 00:44;Jeep_Cherokee_2.0_Multijet_Longitude;privat;Angebot;20250;control;suv;2014;manuell;140;cherokee;30000;10;diesel;jeep;nein;18/03/2016 00:00;0;51645;06/04/2016 02:15
30/03/2016 10:50;Land_Rover_RR_Evoque_SD4_Aut._Dynamic__Vollausstattung;privat;Angebot;44800;test;suv;2014;automatik;190;range_rover_evoque;40000;6;diesel;land_rover;nein;30/03/2016 00:00;0;82319;07/04/2016 02:15
28/03/2016 19:47;Volkswagen_Tiguan_2.0_TDI_DPF_4Motion;privat;Angebot;29999;control;suv;2014;manuell;177;tiguan;30000;4;diesel;volkswagen;nein;28/03/2016 00:00;0;34123;07/04/2016 02:16
12/03/2016 22:58;Volkswagen_Tiguan_2.0_TDI_DPF_Blue_Mot_UPE_VW_35181_29€;privat;Angebot;22999;control;suv;2015;manuell;110;tiguan;20000;1;diesel;volkswagen;nein;12/03/2016 00:00;0;26725;04/04/2016 12:46
31/03/2016 19:41;Suzuki_Jimny_Comfort;privat;Angebot;14750;control;suv;2015;automatik;86;jimny;5000;6;benzin;suzuki;nein;31/03/2016 00:00;0;83395;06/04/2016 13:45
21/03/2016 14:53;Mazda_CX_5_2.2_SKYACTIV_D_AWD_Aut._Sports_Line;privat;Angebot;27200;control;suv;2014;automatik;175;cx_reihe;40000;8;diesel;mazda;nein;21/03/2016 00:00;0;94436;06/04/2016 12:15
19/03/2016 21:40;Volkswagen_Tiguan_1.4_TSI_CityScape_Xenon_AHK_Navi_19_Zoll;privat;Angebot;27300;control;suv;2014;manuell;160;tiguan;30000;6;benzin;volkswagen;nein;19/03/2016 00:00;0;21271;07/04/2016 10:17
21/03/2016 13:48;Mazda_CX_5_2.2_SKYACTIV_D_AWD_Aut._Sports_Line;privat;Angebot;27990;test;suv;2014;automatik;175;cx_reihe;20000;12;diesel;mazda;nein;21/03/2016 00:00;0;46242;06/04/2016 10:16
14/03/2016 15:58;BMW_X1_xDrive18d_Sport_Line_Navi_Xenon_RFK_USB_AHK...;privat;Angebot;31990;control;suv;2015;manuell;143;x_reihe;5000;7;diesel;bmw;nein;14/03/2016 00:00;0;84076;05/04/2016 20:45
01/04/2016 04:57;Audi__SQ5;privat;Angebot;59900;control;suv;2015;automatik;313;andere;10000;4;diesel;audi;nein;01/04/2016 00:00;0;93358;01/04/2016 09:42
05/03/2016 20:47;Fuer_Bastler_Suzuki_JImny_mit_Seitenaufprallschaden;privat;Angebot;8500;control;suv;2014;manuell;86;jimny;40000;3;benzin;suzuki;ja;05/03/2016 00:00;0;21244;12/03/2016 17:17
09/03/2016 04:36;Audi__Q3;privat;Angebot;31300;control;suv;2014;automatik;140;q3;20000;9;diesel;audi;nein;09/03/2016 00:00;0;93336;07/04/2016 09:16
07/03/2016 02:50;Volkswagen_Tiguan_2.0_TDI_DPF_BlueMotion_Technology_Cit...;privat;Angebot;26800;test;suv;2014;manuell;140;tiguan;30000;12;diesel;volkswagen;nein;06/03/2016 00:00;0;63500;06/04/2016 23:45
21/03/2016 15:43;KIA_Sportage_1.6_GDI_2WD_Dream_Team_Edition_Schaden_Fahrerseite;privat;Angebot;13999;control;suv;2014;manuell;135;sportage;20000;4;benzin;kia;ja;21/03/2016 00:00;0;52074;28/03/2016 11:18
09/03/2016 21:41;Kia_Sportage_1.6_GDI_2WD;privat;Angebot;15999;test;suv;2014;manuell;135;sportage;50000;1;benzin;kia;nein;09/03/2016 00:00;0;68775;12/03/2016 09:15
04/04/2016 15:59;Citroen_C4_Aircross_Leasinguebernahme_0%_Volle_Huette_+_1.500€_Cash;privat;Angebot;1;test;suv;2015;manuell;150;c4;20000;2;diesel;citroen;;04/04/2016 00:00;0;46395;06/04/2016 18:16
04/04/2016 15:58;Dacia_Duster_dCi_110_FAP_4x2_Prestige;privat;Angebot;13500;test;suv;2014;manuell;109;duster;30000;3;diesel;dacia;nein;04/04/2016 00:00;0;60529;05/04/2016 12:19
29/03/2016 20:47;Hyundai_ix35_1.6_2WD_Classic;privat;Angebot;17499;test;suv;2014;manuell;135;i_reihe;30000;5;benzin;hyundai;nein;29/03/2016 00:00;0;72401;06/04/2016 07:16
08/03/2016 19:51;TIGUAN_TOP_Ausstattung_Autom._Klima_Standheizung_RearView_und_und;privat;Angebot;27000;test;suv;2014;automatik;140;tiguan;20000;10;diesel;volkswagen;nein;08/03/2016 00:00;0;93455;12/03/2016 06:46
19/03/2016 10:38;Tiguan_Leasinguebernahme_VW;privat;Angebot;0;test;suv;2015;manuell;0;tiguan;20000;2;benzin;volkswagen;;19/03/2016 00:00;0;90459;06/04/2016 10:15
07/03/2016 18:48;Suzuki_Jimny_Style_4x4_Allrad_Klima_Leder;privat;Angebot;5350;control;suv;2014;manuell;86;jimny;20000;7;benzin;suzuki;ja;07/03/2016 00:00;0;12309;10/03/2016 12:44
27/03/2016 14:47;Porsche_Macan;privat;Angebot;66900;control;suv;2014;automatik;258;andere;50000;7;diesel;porsche;nein;27/03/2016 00:00;0;93173;07/04/2016 11:44
11/03/2016 13:55;Opel_Mokka_1.4_Turbo_ecoFLEX_Start/Stop_Innovation;privat;Angebot;21200;test;suv;2015;manuell;140;andere;10000;8;benzin;opel;nein;11/03/2016 00:00;0;65428;06/04/2016 10:46
05/03/2016 15:40;Hyundai_ix35_2.0_2WD_Automatik_Trend_LPG_Autogas_/Benzin;privat;Angebot;25900;control;suv;2014;automatik;166;i_reihe;50000;6;lpg;hyundai;nein;05/03/2016 00:00;0;63457;07/04/2016 03:45
05/03/2016 17:36;BMW_X1_xDrive25d_Aut._XLine/LED/NAVI_PLUS;privat;Angebot;47500;test;suv;2015;automatik;231;x_reihe;5000;10;diesel;bmw;nein;05/03/2016 00:00;0;94505;07/04/2016 03:45
31/03/2016 00:36;Skoda_Yeti_1.2_TSI_DSG_Active;privat;Angebot;15550;control;suv;2014;automatik;105;yeti;30000;4;benzin;skoda;nein;31/03/2016 00:00;0;4668;06/04/2016 00:46
05/03/2016 23:25;Opel_Mokka_1.4_Turbo_AT_Edition__Navi__Kamera_Premium;privat;Angebot;22300;test;suv;2015;automatik;140;andere;5000;8;benzin;opel;nein;05/03/2016 00:00;0;65462;06/04/2016 05:15
